course,term,crn,instructor,enrolled,responded,response_rate,percent_5,percent_4,percent_3,percent_2,percent_1,rating,A,B,C,D,F,average_gpa,start_time,duration,days,building,room,credits,title
COT4560,Fall 2017,82151,Genova,13,3,23.08,100,0,0,0,0,5,21.43,42.85,21.43,0,7.14,2.77,1050,75,MW,2,2210,3,Applied Graph Theory
COT4560,Fall 2016,82830,Asaithambi,13,2,15.38,0,100,0,0,0,4,26.67,46.67,6.67,0,6.67,3,1050,75,TR,3,1341,3,Applied Graph Theory
