course,term,crn,instructor,enrolled,responded,response_rate,percent_5,percent_4,percent_3,percent_2,percent_1,rating,A,B,C,D,F,average_gpa,start_time,duration,days,building,room,credits,title
CIS4100,Spring 2018,11384,Prodanoff,27,12,44.44,41.67,25,8.33,25,0,3.83,30,50,10,0,0,3.22,1500,75,MW,15,1206,3,System Performance and Evaluation
CIS4100,Spring 2017,11587,Prodanoff,44,18,40.91,44.44,33.33,11.11,11.11,0,4.11,45.65,41.3,2.17,4.35,2.17,3.3,1500,75,MW,3,1341,3,System Performance and Evaluation
