course,term,crn,instructor,enrolled,responded,response_rate,percent_5,percent_4,percent_3,percent_2,percent_1,rating,A,B,C,D,F,average_gpa,start_time,duration,days,building,room,credits,title
CIS4325,Spring 2022,12313,Lentz,79,36,45.57,83.33,8.33,5.56,0,0,4.8,53.09,33.33,7.41,1.23,1.23,3.41,1630,75,MW,51,1205,3,Introduction to Systems Administration
CIS4325,Spring 2021,12321,Lentz,52,25,48.08,84,8,4,0,0,4.83,80.77,13.46,0,0,5.77,3.63,1630,75,TR,Remote Instruction,,3,Introduction to Systems Administration
